Date,Month,Day,Room_Type,Price,Customer_Rating,Booking_Source,Country
2024-05-07,5,7,Suite,227,2,Corporate,Germany
2024-05-07,5,7,Deluxe,250,4,Online,Germany
2024-05-07,5,7,Single,69,1,Online,India
2024-05-07,5,7,Double,146,2,Walk-in,UK
2024-05-07,5,7,Deluxe,248,3,Corporate,USA
2024-05-07,5,7,Suite,281,2,Travel Agency,Germany
2024-05-07,5,7,Double,128,2,Online,Germany
2024-05-07,5,7,Single,60,3,Corporate,USA
2024-05-08,5,8,Deluxe,239,1,Walk-in,USA
2024-05-08,5,8,Deluxe,268,4,Corporate,Germany
2024-05-08,5,8,Suite,195,2,Corporate,Canada
2024-05-08,5,8,Single,85,5,Walk-in,Canada
2024-05-08,5,8,Double,131,3,Corporate,Australia
2024-05-08,5,8,Deluxe,311,4,Walk-in,Australia
2024-05-08,5,8,Single,89,3,Travel Agency,Australia
2024-05-08,5,8,Suite,261,2,Travel Agency,France
2024-05-08,5,8,Single,91,3,Walk-in,UK
2024-05-08,5,8,Single,61,3,Walk-in,USA
2024-05-08,5,8,Single,64,4,Online,UK
2024-05-08,5,8,Double,150,1,Travel Agency,Canada
2024-05-08,5,8,Deluxe,292,4,Online,Canada
2024-05-08,5,8,Suite,260,3,Walk-in,USA
2024-05-09,5,9,Suite,202,3,Corporate,Canada
2024-05-09,5,9,Single,80,5,Online,India
2024-05-09,5,9,Suite,216,5,Online,UK
2024-05-09,5,9,Suite,178,5,Travel Agency,Germany
2024-05-09,5,9,Deluxe,307,2,Online,UK
2024-05-09,5,9,Single,76,2,Online,India
2024-05-09,5,9,Single,77,3,Travel Agency,Canada
2024-05-09,5,9,Suite,229,5,Walk-in,USA
2024-05-09,5,9,Deluxe,203,1,Corporate,India
2024-05-09,5,9,Suite,170,2,Walk-in,Canada
2024-05-09,5,9,Suite,192,5,Corporate,Germany
2024-05-09,5,9,Deluxe,352,1,Online,Germany
2024-05-09,5,9,Double,133,2,Travel Agency,UK
2024-05-09,5,9,Suite,183,1,Walk-in,France
2024-05-09,5,9,Suite,288,3,Walk-in,UK
2024-05-09,5,9,Deluxe,343,3,Online,Japan
2024-05-10,5,10,Deluxe,340,5,Corporate,Germany
2024-05-10,5,10,Double,84,1,Online,USA
2024-05-10,5,10,Deluxe,222,2,Online,Canada
2024-05-10,5,10,Single,75,3,Travel Agency,Germany
2024-05-10,5,10,Deluxe,264,4,Travel Agency,France
2024-05-10,5,10,Double,105,1,Travel Agency,India
2024-05-10,5,10,Suite,221,1,Corporate,France
2024-05-10,5,10,Suite,226,1,Online,Canada
2024-05-10,5,10,Deluxe,260,3,Walk-in,Germany
2024-05-10,5,10,Deluxe,211,4,Travel Agency,Canada
2024-05-10,5,10,Suite,286,5,Travel Agency,Japan
2024-05-10,5,10,Single,97,5,Walk-in,France
2024-05-10,5,10,Deluxe,259,1,Travel Agency,France
2024-05-10,5,10,Single,90,4,Travel Agency,France
2024-05-10,5,10,Single,69,4,Corporate,France
2024-05-11,5,11,Double,109,4,Walk-in,Canada
2024-05-11,5,11,Suite,162,3,Corporate,France
2024-05-11,5,11,Deluxe,202,5,Walk-in,Germany
2024-05-11,5,11,Double,133,4,Travel Agency,USA
2024-05-11,5,11,Suite,177,5,Travel Agency,India
2024-05-11,5,11,Double,127,4,Corporate,UK
2024-05-11,5,11,Suite,236,1,Walk-in,USA
2024-05-11,5,11,Deluxe,247,1,Walk-in,Australia
2024-05-11,5,11,Deluxe,397,4,Online,Japan
2024-05-11,5,11,Deluxe,376,4,Travel Agency,USA
2024-05-11,5,11,Deluxe,259,4,Corporate,France
2024-05-11,5,11,Suite,256,4,Corporate,Japan
2024-05-11,5,11,Double,121,5,Corporate,India
2024-05-11,5,11,Deluxe,321,1,Online,Canada
2024-05-11,5,11,Suite,170,1,Online,Japan
2024-05-11,5,11,Single,57,3,Corporate,France
2024-05-11,5,11,Single,52,4,Travel Agency,Japan
2024-05-11,5,11,Deluxe,277,1,Online,USA
2024-05-12,5,12,Single,79,5,Walk-in,UK
2024-05-12,5,12,Double,129,2,Online,UK
2024-05-12,5,12,Deluxe,205,2,Walk-in,Australia
2024-05-12,5,12,Single,59,1,Online,USA
2024-05-12,5,12,Suite,217,1,Corporate,France
2024-05-12,5,12,Double,116,2,Walk-in,Germany
2024-05-12,5,12,Suite,184,5,Corporate,Germany
2024-05-12,5,12,Double,138,2,Corporate,Canada
2024-05-12,5,12,Suite,291,5,Walk-in,USA
2024-05-12,5,12,Suite,294,2,Online,Germany
2024-05-13,5,13,Suite,285,2,Online,Germany
2024-05-13,5,13,Suite,268,1,Travel Agency,India
2024-05-13,5,13,Suite,265,3,Travel Agency,USA
2024-05-13,5,13,Deluxe,321,4,Online,France
2024-05-13,5,13,Double,116,4,Corporate,USA
2024-05-13,5,13,Single,66,4,Travel Agency,USA
2024-05-13,5,13,Double,92,3,Travel Agency,Germany
2024-05-13,5,13,Suite,287,1,Walk-in,UK
2024-05-13,5,13,Single,75,1,Walk-in,India
2024-05-13,5,13,Suite,299,3,Corporate,USA
2024-05-13,5,13,Single,64,1,Walk-in,Australia
2024-05-13,5,13,Single,79,4,Online,France
2024-05-13,5,13,Double,127,4,Online,Australia
2024-05-14,5,14,Double,109,1,Online,Japan
2024-05-14,5,14,Suite,237,2,Walk-in,Germany
2024-05-14,5,14,Deluxe,356,2,Online,Germany
2024-05-14,5,14,Suite,297,5,Online,USA
2024-05-14,5,14,Single,68,1,Travel Agency,Germany
2024-05-14,5,14,Deluxe,318,4,Corporate,Australia
2024-05-14,5,14,Deluxe,359,1,Online,Japan
2024-05-14,5,14,Deluxe,220,1,Online,Australia
2024-05-14,5,14,Double,113,1,Corporate,India
2024-05-14,5,14,Suite,248,4,Corporate,UK
2024-05-14,5,14,Single,92,1,Walk-in,India
2024-05-14,5,14,Deluxe,222,3,Travel Agency,India
2024-05-14,5,14,Deluxe,215,1,Travel Agency,India
2024-05-14,5,14,Deluxe,209,5,Online,Japan
2024-05-14,5,14,Deluxe,374,2,Walk-in,Australia
2024-05-14,5,14,Deluxe,205,3,Corporate,Australia
2024-05-14,5,14,Double,94,3,Online,Australia
2024-05-14,5,14,Double,88,1,Corporate,India
2024-05-15,5,15,Single,86,3,Walk-in,France
2024-05-15,5,15,Suite,159,1,Travel Agency,India
2024-05-15,5,15,Single,63,5,Walk-in,Japan
2024-05-15,5,15,Double,106,4,Travel Agency,Australia
2024-05-15,5,15,Single,96,1,Walk-in,Australia
2024-05-15,5,15,Double,129,4,Corporate,Japan
2024-05-15,5,15,Double,94,5,Online,Australia
2024-05-15,5,15,Suite,174,4,Travel Agency,Japan
2024-05-15,5,15,Double,150,3,Travel Agency,Germany
2024-05-15,5,15,Suite,223,5,Online,France
2024-05-15,5,15,Suite,209,2,Travel Agency,Canada
2024-05-15,5,15,Suite,255,4,Walk-in,France
2024-05-15,5,15,Suite,205,1,Walk-in,France
2024-05-15,5,15,Deluxe,231,2,Travel Agency,UK
2024-05-15,5,15,Double,111,5,Online,Germany
2024-05-16,5,16,Suite,257,3,Corporate,Australia
2024-05-16,5,16,Single,57,4,Walk-in,UK
2024-05-16,5,16,Single,89,5,Travel Agency,France
2024-05-16,5,16,Double,144,2,Corporate,Germany
2024-05-16,5,16,Suite,225,2,Online,Japan
2024-05-16,5,16,Deluxe,373,2,Online,India
2024-05-16,5,16,Double,132,3,Travel Agency,Canada
2024-05-16,5,16,Single,100,3,Walk-in,Canada
2024-05-16,5,16,Double,81,2,Corporate,Japan
2024-05-16,5,16,Suite,252,2,Walk-in,USA
2024-05-16,5,16,Double,141,5,Online,Japan
2024-05-16,5,16,Deluxe,201,5,Travel Agency,Australia
2024-05-16,5,16,Single,67,1,Travel Agency,UK
2024-05-16,5,16,Single,69,1,Online,Australia
2024-05-16,5,16,Suite,227,2,Online,Canada
2024-05-16,5,16,Double,130,1,Corporate,USA
2024-05-16,5,16,Deluxe,248,1,Corporate,France
2024-05-16,5,16,Deluxe,276,1,Travel Agency,Canada
2024-05-16,5,16,Single,58,1,Online,Japan
2024-05-17,5,17,Double,84,2,Corporate,Australia
2024-05-17,5,17,Deluxe,280,3,Walk-in,Japan
2024-05-17,5,17,Deluxe,356,1,Corporate,USA
2024-05-17,5,17,Deluxe,383,4,Online,Germany
2024-05-17,5,17,Suite,295,3,Corporate,Germany
2024-05-17,5,17,Suite,226,3,Online,India
2024-05-17,5,17,Suite,181,5,Travel Agency,France
2024-05-17,5,17,Deluxe,230,2,Online,Canada
2024-05-17,5,17,Deluxe,338,4,Corporate,USA
2024-05-17,5,17,Single,98,5,Walk-in,India
2024-05-17,5,17,Double,92,1,Corporate,Germany
2024-05-17,5,17,Single,84,4,Walk-in,Australia
2024-05-17,5,17,Deluxe,315,4,Corporate,France
2024-05-17,5,17,Double,133,2,Corporate,Australia
2024-05-17,5,17,Suite,295,1,Walk-in,Canada
2024-05-17,5,17,Suite,173,4,Walk-in,Australia
2024-05-18,5,18,Single,68,5,Walk-in,Japan
2024-05-18,5,18,Deluxe,256,1,Corporate,USA
2024-05-18,5,18,Double,132,5,Online,UK
2024-05-18,5,18,Single,88,3,Walk-in,France
2024-05-18,5,18,Single,50,4,Corporate,Canada
2024-05-18,5,18,Suite,187,3,Corporate,Germany
2024-05-18,5,18,Deluxe,244,5,Walk-in,Australia
2024-05-18,5,18,Single,99,3,Online,Australia
2024-05-18,5,18,Double,104,2,Walk-in,Australia
2024-05-18,5,18,Single,77,4,Walk-in,Australia
2024-05-18,5,18,Deluxe,208,1,Online,USA
2024-05-18,5,18,Single,86,4,Online,USA
2024-05-18,5,18,Suite,197,2,Travel Agency,Canada
2024-05-18,5,18,Suite,230,3,Walk-in,Canada
2024-05-18,5,18,Single,60,3,Corporate,Japan
2024-05-18,5,18,Suite,270,5,Walk-in,UK
2024-05-19,5,19,Deluxe,389,5,Online,Canada
2024-05-19,5,19,Single,68,5,Corporate,Japan
2024-05-19,5,19,Deluxe,258,1,Corporate,Australia
2024-05-19,5,19,Single,55,2,Travel Agency,Germany
2024-05-19,5,19,Single,64,5,Travel Agency,France
2024-05-19,5,19,Suite,164,3,Travel Agency,India
2024-05-19,5,19,Single,100,2,Travel Agency,Japan
2024-05-19,5,19,Single,81,4,Online,India
2024-05-19,5,19,Deluxe,263,4,Walk-in,UK
2024-05-19,5,19,Suite,150,3,Online,Canada
2024-05-19,5,19,Suite,177,4,Online,UK
2024-05-19,5,19,Deluxe,237,1,Corporate,USA
2024-05-19,5,19,Suite,212,5,Travel Agency,France
2024-05-19,5,19,Deluxe,273,1,Corporate,Germany
2024-05-19,5,19,Double,93,4,Online,India
2024-05-19,5,19,Deluxe,386,3,Travel Agency,USA
2024-05-19,5,19,Single,92,3,Corporate,India
2024-05-19,5,19,Suite,279,1,Walk-in,UK
2024-05-19,5,19,Double,94,3,Online,UK
2024-05-19,5,19,Single,96,2,Online,France
2024-05-20,5,20,Single,69,5,Travel Agency,India
2024-05-20,5,20,Suite,261,1,Online,UK
2024-05-20,5,20,Suite,239,4,Corporate,Canada
2024-05-20,5,20,Deluxe,326,2,Travel Agency,Japan
2024-05-20,5,20,Deluxe,252,3,Travel Agency,India
2024-05-20,5,20,Deluxe,234,5,Online,Australia
2024-05-20,5,20,Single,52,5,Walk-in,UK
2024-05-20,5,20,Deluxe,382,5,Travel Agency,Australia
2024-05-20,5,20,Double,134,5,Online,France
2024-05-20,5,20,Single,71,1,Corporate,Germany
2024-05-20,5,20,Suite,178,1,Corporate,Australia
2024-05-20,5,20,Double,131,4,Online,USA
2024-05-20,5,20,Single,90,4,Online,Germany
2024-05-20,5,20,Deluxe,257,5,Corporate,USA
2024-05-20,5,20,Double,121,3,Travel Agency,Japan
2024-05-20,5,20,Suite,203,3,Online,Canada
2024-05-20,5,20,Double,103,2,Online,Australia
2024-05-20,5,20,Suite,270,2,Corporate,Germany
2024-05-20,5,20,Suite,150,3,Walk-in,UK
2024-05-20,5,20,Suite,211,1,Corporate,USA
2024-05-21,5,21,Double,136,5,Walk-in,Germany
2024-05-21,5,21,Double,148,1,Corporate,Germany
2024-05-21,5,21,Single,77,3,Travel Agency,Germany
2024-05-21,5,21,Suite,296,5,Online,UK
2024-05-21,5,21,Double,149,3,Online,USA
2024-05-21,5,21,Deluxe,282,2,Walk-in,France
2024-05-21,5,21,Deluxe,349,4,Online,Japan
2024-05-21,5,21,Deluxe,258,3,Travel Agency,India
2024-05-21,5,21,Single,56,2,Walk-in,Germany
2024-05-21,5,21,Deluxe,251,4,Walk-in,Canada
2024-05-21,5,21,Suite,183,2,Corporate,India
2024-05-21,5,21,Deluxe,205,5,Corporate,UK
2024-05-21,5,21,Suite,205,2,Walk-in,Germany
2024-05-21,5,21,Double,109,2,Corporate,Canada
2024-05-21,5,21,Double,106,4,Travel Agency,India
2024-05-21,5,21,Double,121,3,Walk-in,India
2024-05-22,5,22,Single,69,2,Online,Australia
2024-05-22,5,22,Suite,204,2,Walk-in,Canada
2024-05-22,5,22,Single,66,3,Travel Agency,India
2024-05-22,5,22,Double,124,5,Walk-in,Japan
2024-05-22,5,22,Suite,182,3,Online,India
2024-05-22,5,22,Deluxe,268,4,Travel Agency,Canada
2024-05-22,5,22,Single,83,3,Travel Agency,USA
2024-05-22,5,22,Single,96,4,Corporate,Australia
2024-05-22,5,22,Deluxe,228,4,Online,India
2024-05-22,5,22,Deluxe,259,1,Walk-in,Germany
2024-05-22,5,22,Double,119,5,Walk-in,Australia
2024-05-22,5,22,Deluxe,335,3,Travel Agency,India
2024-05-23,5,23,Single,62,3,Corporate,Japan
2024-05-23,5,23,Single,56,5,Travel Agency,India
2024-05-23,5,23,Double,85,1,Walk-in,Canada
2024-05-23,5,23,Single,56,1,Corporate,UK
2024-05-23,5,23,Single,92,2,Corporate,Germany
2024-05-23,5,23,Suite,159,5,Online,UK
2024-05-23,5,23,Double,127,2,Corporate,India
2024-05-23,5,23,Suite,251,3,Online,UK
2024-05-23,5,23,Single,83,1,Corporate,UK
2024-05-23,5,23,Single,93,1,Travel Agency,USA
2024-05-23,5,23,Single,69,1,Walk-in,France
2024-05-23,5,23,Deluxe,242,3,Travel Agency,Australia
2024-05-23,5,23,Double,99,1,Travel Agency,Canada
2024-05-23,5,23,Single,53,1,Walk-in,Australia
2024-05-24,5,24,Double,92,1,Online,Germany
2024-05-24,5,24,Suite,233,4,Online,India
2024-05-24,5,24,Single,56,5,Online,Germany
2024-05-24,5,24,Single,66,2,Travel Agency,France
2024-05-24,5,24,Single,91,1,Travel Agency,Germany
2024-05-24,5,24,Single,73,2,Walk-in,India
2024-05-24,5,24,Deluxe,211,2,Walk-in,France
2024-05-24,5,24,Single,72,2,Corporate,Canada
2024-05-24,5,24,Double,81,3,Online,India
2024-05-24,5,24,Single,65,4,Walk-in,India
2024-05-24,5,24,Suite,222,2,Corporate,Canada
2024-05-24,5,24,Deluxe,233,1,Corporate,France
2024-05-24,5,24,Deluxe,348,5,Walk-in,Canada
2024-05-24,5,24,Double,102,2,Online,Japan
2024-05-24,5,24,Double,89,5,Online,India
2024-05-24,5,24,Suite,223,3,Travel Agency,India
2024-05-24,5,24,Single,78,4,Travel Agency,France
2024-05-24,5,24,Double,83,5,Walk-in,Canada
2024-05-24,5,24,Deluxe,276,3,Online,India
2024-05-25,5,25,Deluxe,248,3,Corporate,UK
2024-05-25,5,25,Single,65,2,Online,France
2024-05-25,5,25,Suite,290,5,Online,Australia
2024-05-25,5,25,Deluxe,393,1,Corporate,Canada
2024-05-25,5,25,Deluxe,297,2,Online,Japan
2024-05-25,5,25,Suite,282,1,Travel Agency,Japan
2024-05-25,5,25,Suite,292,3,Walk-in,France
2024-05-25,5,25,Deluxe,297,3,Walk-in,Germany
2024-05-25,5,25,Double,104,1,Online,Japan
2024-05-25,5,25,Suite,287,2,Walk-in,India
2024-05-25,5,25,Single,59,1,Corporate,Australia
2024-05-25,5,25,Single,90,5,Corporate,Germany
2024-05-25,5,25,Deluxe,315,4,Online,Germany
2024-05-26,5,26,Double,110,2,Travel Agency,USA
2024-05-26,5,26,Double,136,4,Corporate,Germany
2024-05-26,5,26,Deluxe,266,3,Travel Agency,Australia
2024-05-26,5,26,Single,100,4,Travel Agency,Germany
2024-05-26,5,26,Suite,296,3,Corporate,India
2024-05-26,5,26,Deluxe,316,4,Online,France
2024-05-26,5,26,Double,91,3,Corporate,France
2024-05-26,5,26,Double,117,2,Online,Japan
2024-05-26,5,26,Deluxe,219,5,Online,USA
2024-05-26,5,26,Double,106,5,Online,India
2024-05-26,5,26,Double,131,4,Corporate,Canada
2024-05-27,5,27,Single,91,2,Corporate,Japan
2024-05-27,5,27,Suite,280,3,Corporate,Germany
2024-05-27,5,27,Suite,165,5,Travel Agency,Canada
2024-05-27,5,27,Suite,282,2,Walk-in,Germany
2024-05-27,5,27,Single,80,1,Walk-in,Australia
2024-05-27,5,27,Single,51,3,Online,Canada
2024-05-27,5,27,Single,96,2,Corporate,India
2024-05-27,5,27,Double,119,2,Online,Australia
2024-05-27,5,27,Deluxe,340,5,Online,Canada
2024-05-27,5,27,Double,130,4,Travel Agency,USA
2024-05-27,5,27,Deluxe,359,3,Online,Japan
2024-05-27,5,27,Double,115,1,Walk-in,Germany
2024-05-28,5,28,Deluxe,365,3,Corporate,Japan
2024-05-28,5,28,Suite,166,2,Corporate,France
2024-05-28,5,28,Deluxe,293,3,Online,USA
2024-05-28,5,28,Deluxe,294,5,Online,Japan
2024-05-28,5,28,Double,80,5,Walk-in,Germany
2024-05-28,5,28,Single,82,4,Travel Agency,UK
2024-05-28,5,28,Suite,282,1,Walk-in,UK
2024-05-28,5,28,Single,97,1,Walk-in,Japan
2024-05-28,5,28,Suite,193,1,Walk-in,Japan
2024-05-28,5,28,Single,63,2,Walk-in,Japan
2024-05-28,5,28,Double,88,3,Travel Agency,Germany
2024-05-28,5,28,Suite,260,3,Online,Japan
2024-05-28,5,28,Suite,300,5,Online,France
2024-05-28,5,28,Suite,280,3,Corporate,France
2024-05-28,5,28,Deluxe,288,3,Corporate,Germany
2024-05-28,5,28,Deluxe,380,1,Travel Agency,India
2024-05-28,5,28,Deluxe,305,1,Travel Agency,Australia
2024-05-28,5,28,Deluxe,340,2,Travel Agency,Japan
2024-05-28,5,28,Deluxe,294,5,Corporate,Japan
2024-05-29,5,29,Single,100,3,Online,Japan
2024-05-29,5,29,Double,85,3,Travel Agency,Australia
2024-05-29,5,29,Double,121,5,Corporate,USA
2024-05-29,5,29,Single,68,4,Travel Agency,Germany
2024-05-29,5,29,Suite,233,4,Walk-in,UK
2024-05-29,5,29,Double,119,4,Walk-in,Australia
2024-05-29,5,29,Single,91,2,Corporate,Australia
2024-05-29,5,29,Single,62,5,Corporate,USA
2024-05-29,5,29,Suite,182,5,Corporate,Australia
2024-05-29,5,29,Double,88,2,Travel Agency,Germany
2024-05-29,5,29,Double,98,5,Walk-in,France
2024-05-29,5,29,Double,83,5,Walk-in,Canada
2024-05-29,5,29,Single,69,4,Walk-in,India
2024-05-29,5,29,Double,84,4,Online,France
2024-05-29,5,29,Double,91,1,Travel Agency,UK
2024-05-30,5,30,Single,87,4,Online,Australia
2024-05-30,5,30,Deluxe,296,2,Walk-in,Japan
2024-05-30,5,30,Single,59,1,Corporate,Germany
2024-05-30,5,30,Suite,281,2,Corporate,France
2024-05-30,5,30,Single,88,5,Walk-in,Germany
2024-05-30,5,30,Double,85,4,Travel Agency,Germany
2024-05-30,5,30,Deluxe,259,1,Walk-in,India
2024-05-30,5,30,Double,133,1,Corporate,Australia
2024-05-30,5,30,Suite,261,1,Travel Agency,USA
2024-05-30,5,30,Single,54,4,Online,Australia
2024-05-30,5,30,Double,115,1,Walk-in,USA
2024-05-31,5,31,Single,63,3,Travel Agency,USA
2024-05-31,5,31,Deluxe,311,5,Walk-in,Japan
2024-05-31,5,31,Deluxe,396,4,Online,Australia
2024-05-31,5,31,Double,117,5,Travel Agency,Canada
2024-05-31,5,31,Single,81,4,Online,USA
2024-05-31,5,31,Double,105,4,Walk-in,UK
2024-05-31,5,31,Single,100,5,Corporate,Australia
2024-05-31,5,31,Single,67,1,Travel Agency,USA
2024-05-31,5,31,Deluxe,363,2,Travel Agency,Canada
2024-05-31,5,31,Double,88,5,Travel Agency,UK
2024-05-31,5,31,Single,52,5,Travel Agency,India
2024-05-31,5,31,Suite,273,1,Travel Agency,Japan
2024-05-31,5,31,Deluxe,215,2,Online,USA
2024-05-31,5,31,Suite,184,2,Travel Agency,USA
2024-05-31,5,31,Single,67,5,Travel Agency,France
2024-05-31,5,31,Double,146,2,Travel Agency,Germany
2024-05-31,5,31,Double,126,3,Corporate,Germany
2024-05-31,5,31,Double,117,2,Corporate,USA
2024-05-31,5,31,Double,104,5,Travel Agency,France
2024-05-31,5,31,Deluxe,211,3,Corporate,USA
2024-06-01,6,1,Suite,168,4,Walk-in,India
2024-06-01,6,1,Single,58,5,Corporate,Australia
2024-06-01,6,1,Suite,264,4,Online,USA
2024-06-01,6,1,Double,120,3,Online,Germany
2024-06-01,6,1,Single,91,2,Corporate,Australia
2024-06-01,6,1,Double,115,4,Walk-in,Japan
2024-06-01,6,1,Single,55,5,Walk-in,USA
2024-06-01,6,1,Single,71,1,Corporate,USA
2024-06-01,6,1,Double,125,3,Travel Agency,Australia
2024-06-01,6,1,Double,104,3,Corporate,Germany
2024-06-01,6,1,Double,127,1,Walk-in,India
2024-06-01,6,1,Deluxe,339,1,Travel Agency,Germany
2024-06-01,6,1,Double,101,4,Travel Agency,USA
2024-06-01,6,1,Suite,293,4,Travel Agency,Canada
2024-06-02,6,2,Double,112,5,Corporate,France
2024-06-02,6,2,Suite,217,2,Walk-in,France
2024-06-02,6,2,Suite,280,2,Corporate,Australia
2024-06-02,6,2,Single,65,3,Online,India
2024-06-02,6,2,Single,67,3,Corporate,Canada
2024-06-02,6,2,Suite,272,1,Corporate,Japan
2024-06-02,6,2,Single,99,2,Walk-in,France
2024-06-02,6,2,Double,106,3,Online,Canada
2024-06-02,6,2,Deluxe,374,4,Online,Canada
2024-06-02,6,2,Deluxe,333,3,Travel Agency,Germany
2024-06-02,6,2,Double,101,3,Online,UK
2024-06-02,6,2,Suite,280,2,Online,Japan
2024-06-02,6,2,Suite,209,2,Walk-in,UK
2024-06-02,6,2,Deluxe,364,5,Travel Agency,Australia
2024-06-03,6,3,Suite,298,1,Walk-in,France
2024-06-03,6,3,Double,138,4,Walk-in,Canada
2024-06-03,6,3,Deluxe,320,2,Online,Japan
2024-06-03,6,3,Double,113,1,Corporate,Germany
2024-06-03,6,3,Single,53,1,Walk-in,India
2024-06-03,6,3,Double,133,4,Travel Agency,India
2024-06-03,6,3,Single,95,1,Travel Agency,UK
2024-06-03,6,3,Suite,161,5,Travel Agency,Australia
2024-06-03,6,3,Deluxe,344,1,Walk-in,India
2024-06-03,6,3,Suite,255,5,Corporate,Australia
2024-06-03,6,3,Deluxe,260,4,Travel Agency,Japan
2024-06-03,6,3,Suite,207,4,Online,France
2024-06-03,6,3,Double,103,1,Travel Agency,France
2024-06-03,6,3,Deluxe,224,3,Walk-in,India
2024-06-03,6,3,Deluxe,370,5,Online,Canada
2024-06-03,6,3,Suite,207,4,Corporate,Japan
2024-06-04,6,4,Double,116,5,Travel Agency,India
2024-06-04,6,4,Suite,257,1,Corporate,UK
2024-06-04,6,4,Single,90,3,Travel Agency,USA
2024-06-04,6,4,Deluxe,328,5,Travel Agency,USA
2024-06-04,6,4,Deluxe,249,5,Online,Canada
2024-06-04,6,4,Double,82,4,Online,Australia
2024-06-04,6,4,Suite,178,1,Walk-in,Germany
2024-06-04,6,4,Double,97,1,Online,Canada
2024-06-04,6,4,Suite,243,3,Walk-in,Australia
2024-06-04,6,4,Suite,246,2,Walk-in,USA
2024-06-04,6,4,Suite,173,2,Walk-in,Canada
2024-06-04,6,4,Double,125,1,Online,USA
2024-06-04,6,4,Double,132,3,Online,India
2024-06-04,6,4,Suite,214,1,Online,India
2024-06-04,6,4,Suite,213,5,Walk-in,USA
2024-06-04,6,4,Double,89,2,Walk-in,Australia
2024-06-04,6,4,Deluxe,310,2,Walk-in,USA
2024-06-04,6,4,Suite,215,2,Walk-in,USA
2024-06-05,6,5,Double,146,4,Corporate,Canada
2024-06-05,6,5,Suite,276,4,Travel Agency,UK
2024-06-05,6,5,Single,69,2,Travel Agency,Australia
2024-06-05,6,5,Double,141,2,Online,India
2024-06-05,6,5,Suite,201,3,Travel Agency,Japan
2024-06-05,6,5,Deluxe,328,2,Corporate,Germany
2024-06-05,6,5,Suite,265,1,Online,Germany
2024-06-05,6,5,Suite,187,2,Walk-in,France
2024-06-05,6,5,Double,114,4,Corporate,Germany
2024-06-05,6,5,Single,80,5,Online,Canada
2024-06-05,6,5,Deluxe,300,4,Corporate,UK
2024-06-05,6,5,Deluxe,275,2,Travel Agency,Japan
2024-06-05,6,5,Double,111,3,Online,USA
2024-06-05,6,5,Suite,192,1,Walk-in,India
2024-06-05,6,5,Double,112,1,Travel Agency,France
2024-06-06,6,6,Deluxe,323,4,Corporate,UK
2024-06-06,6,6,Deluxe,367,2,Corporate,India
2024-06-06,6,6,Deluxe,365,2,Travel Agency,UK
2024-06-06,6,6,Double,93,2,Walk-in,France
2024-06-06,6,6,Double,108,2,Travel Agency,USA
2024-06-06,6,6,Double,138,1,Online,France
2024-06-06,6,6,Single,90,5,Corporate,USA
2024-06-06,6,6,Single,56,4,Travel Agency,France
2024-06-06,6,6,Deluxe,264,1,Online,Germany
2024-06-06,6,6,Suite,246,3,Walk-in,UK
2024-06-07,6,7,Double,93,1,Online,UK
2024-06-07,6,7,Single,74,2,Online,Japan
2024-06-07,6,7,Double,135,5,Walk-in,USA
2024-06-07,6,7,Single,87,1,Corporate,Australia
2024-06-07,6,7,Suite,251,3,Travel Agency,India
2024-06-07,6,7,Double,119,1,Online,France
2024-06-07,6,7,Deluxe,386,5,Online,Canada
2024-06-07,6,7,Single,78,3,Walk-in,Japan
2024-06-07,6,7,Deluxe,225,5,Online,Japan
2024-06-07,6,7,Deluxe,373,4,Online,UK
2024-06-07,6,7,Deluxe,355,4,Walk-in,UK
2024-06-07,6,7,Double,114,3,Corporate,France
2024-06-07,6,7,Suite,197,1,Travel Agency,Canada
2024-06-07,6,7,Double,145,1,Walk-in,Japan
2024-06-07,6,7,Suite,163,5,Corporate,France
2024-06-07,6,7,Double,90,2,Corporate,Germany
2024-06-07,6,7,Single,81,1,Walk-in,Canada
2024-06-07,6,7,Single,60,2,Corporate,USA
2024-06-07,6,7,Single,52,2,Walk-in,India
2024-06-07,6,7,Single,57,4,Online,France
2024-06-08,6,8,Suite,232,1,Corporate,Canada
2024-06-08,6,8,Double,121,1,Corporate,India
2024-06-08,6,8,Deluxe,220,5,Walk-in,USA
2024-06-08,6,8,Deluxe,258,2,Walk-in,Canada
2024-06-08,6,8,Single,93,2,Travel Agency,USA
2024-06-08,6,8,Single,53,5,Corporate,Australia
2024-06-08,6,8,Deluxe,312,2,Corporate,Canada
2024-06-08,6,8,Deluxe,340,4,Walk-in,India
2024-06-08,6,8,Suite,155,5,Walk-in,Canada
2024-06-08,6,8,Suite,257,3,Corporate,Germany
2024-06-08,6,8,Suite,187,4,Online,Germany
2024-06-08,6,8,Suite,154,3,Walk-in,France
2024-06-08,6,8,Double,81,2,Travel Agency,France
2024-06-08,6,8,Suite,184,3,Travel Agency,USA
2024-06-08,6,8,Single,60,5,Corporate,Germany
2024-06-08,6,8,Double,145,5,Online,France
2024-06-08,6,8,Double,136,5,Online,Japan
2024-06-08,6,8,Single,67,1,Travel Agency,Germany
2024-06-08,6,8,Suite,150,3,Travel Agency,Australia
2024-06-08,6,8,Suite,204,5,Walk-in,Australia
2024-06-09,6,9,Deluxe,229,4,Online,UK
